LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Angular_Velocity (rad/s),Radial_Distance (m),Flow_Angle (Φ),Actual_Blade_Angle,Predicted_Blade_Angle
70.07285309,3.665981054,72.79385491,17.22989082,0.9899507904214896,19.239554017946467,0.1901527352427438,0.9858740074033966,2.0915283069041437
3226.49292,12.49234962,3578.555642,72.36981201,0.7600363085815489,14.431012703968817,0.8502782949741977,8.102767921898415,8.698344780580477
628.7227783,8.776116371,2000.783912,33.05033875,1.687337303887055,48.81118153707322,0.1061562248964919,0.7458123502107866,1.2075243760491843
396.1099854,5.439941883,451.8878835,262.0350952,1.1498848455338346,35.56536441218712,0.132242366211076,1.7611876003277689,1.4271012646463908
492.1124878,5.953317165,609.354587,127.2651978,0.8630675237937913,23.543969388846943,0.2850019286278793,2.6020088309439813,2.6681873962929807
671.7539063,6.083409786,652.4880357,105.8367004,0.5471452364753269,27.22179282465746,0.3877605609078233,3.6285826226144113,3.8070407029451676
79.98652649,3.14468503,22.30462159,85.29563904,1.3749807173656563,19.61445257566192,0.1160773921279046,1.753145573589074,1.2059335856149758
861.3483887,6.826344013,939.693659,48.83781815,1.830075733421977,49.40265692458976,0.075360809508902,1.031138857693472,0.6903115007336365
252.4586945,4.98918581,333.3473499,63.79346848,1.2140639704159104,38.9605881227305,0.105089593911334,-0.0533222733800449,0.9134593233216358
92.69907379,8.866622925,2058.388913,32.15330887,1.298130235907017,33.43130293216339,0.2015350014059581,1.8300791471181408,2.1959669132284407
1170.91394,6.57758522,836.6749914,263.3941956,1.0121422267563929,44.09713281770139,0.1463186611444767,1.4525227784787873,1.5938122937422876
590.1362305,6.228244781,703.7334577,262.4880066,1.5660058985619068,28.38695077270213,0.1391988899609274,1.1138591934469937,1.3657087372024643
1675.676025,8.832813263,2036.820904,239.0422974,1.8496116364696165,42.57164616093978,0.1117085172647479,0.7830400532342523,1.2612549991763842
3593.00708,13.42440033,3600.0,206.5144043,1.957299036351576,40.19949264709483,0.1689877953872133,1.011032686302482,1.7665837037381547
0.0,3.218878984,26.83676829,305.3009033,0.9108543760978468,13.613522126238111,0.2539824358030657,3.227622058644588,2.52356331975409
649.6063232,6.250786781,711.9113518,63.09725189,1.8419985809666937,5.406681125264022,0.5604996616374592,6.043775637068411,5.318448691786802
1808.68396,9.106916428,2213.131437,27.00762939,1.3632129168295473,23.849346436747165,0.2731122359149313,2.6557423380504805,2.8397488615933124
473.78479,6.230827808,704.6677721,55.21670914,1.7818028004525193,5.777977582093425,0.5442458263950185,4.925788207174286,5.503158206979541
3603.374023,14.3719101,3600.0,211.1710052,0.7792475536191054,12.772659314123707,0.9650974193577672,9.54216050627614,9.854740607414858
0.0,2.264611959,0.0,183.3641968,0.9110643378898944,44.40028401845545,0.0559249884619688,0.8488220320602988,0.6502346824576363
0.0,8.457343102,1801.755098,47.17562103,1.187647136197157,48.3405887489265,0.1462588913608046,1.340788455106444,1.5174538345058317
1367.454956,7.794148922,1414.410522,58.31232834,1.001289071259665,27.60415049211637,0.2748537538560538,3.8498264765096417,2.976932044312047
473.15271,5.672510147,520.0218807,57.8797493,0.7526999078510532,5.472713715040882,0.942709610123881,8.388136774541394,9.690541482624184
2985.906006,11.66516972,3459.999708,73.14878082,1.2234741565794829,29.28870764972767,0.3147146032802816,3.5467466018483584,2.99559400223691
3601.356934,14.05741024,3600.0,51.92144012,1.2371738466539322,20.569755294585867,0.5046759559090089,6.058821182444551,5.2481102468983405
3447.184082,11.3901701,3393.481367,214.9683075,0.8586365584750824,32.47652252539373,0.3877795739947944,3.979628508868801,3.8332797898987634
3604.112061,14.73243999,3600.0,69.09438324,1.5401204039916394,36.43624308794479,0.2567406245996979,2.6676461319565306,2.964293630276012
776.484375,6.54065609,821.9859777,164.9418945,1.187100408609337,33.466455462086785,0.1631720005525858,0.7737423890529196,1.6562068725381658
1483.396973,8.051142693,1559.418669,73.38168335,0.5137483252757247,36.55952379078239,0.4049612875175828,3.84279871440846,4.139036712627156
0.0,1.738052964,0.0,231.7404938,1.9488544877987164,14.50153011796385,0.0614218843908399,1.309900597865365,0.617206468002985
0.0,3.063426018,18.35146135,58.56090927,0.7546654096371832,28.02918020619071,0.1438247007149576,1.0801694421148405,1.5032012176487506
0.0,2.444941044,0.0,139.3426056,1.7395388152625062,31.63069014774768,0.0444058317987807,0.2098105089607534,0.3455113622999618
0.0,6.446642876,785.277152,229.8177948,1.565217556394755,45.81351095188254,0.0896601338069125,0.6218347064669131,0.7149601784811611
0.0,9.185596466,2264.258623,38.49005127,1.8243722247780831,20.167234634785046,0.2446578764144995,2.5549628270964155,2.45844197068648
111.1205978,4.422986031,205.8739464,77.86643982,1.192488771142123,47.496271969924486,0.0779329762725614,0.8691798637358896,0.743287467152832
2588.310059,10.27748013,2952.907752,32.55812073,1.1645048977232673,29.84214761928767,0.2875472157397569,2.6072429983336063,2.833437268400931
0.0,1.912752986,0.0,74.64350128,1.7421877877853515,10.11632311684238,0.1081047529137747,0.166463650962545,0.9000656043082198
3.240334988,2.393836021,0.0,100.879097,1.3584257218130018,27.771093764518607,0.0633699889038862,0.225349947606915,0.7868810940152544
3462.519043,16.33175087,3600.0,188.3878937,0.7367831545980221,17.582646300703196,0.9002059997301233,8.326828588770487,9.028532970409344
807.3671265,6.798042774,927.60803,38.58969879,0.5163604929766923,13.662947522093743,0.7668510495542263,7.028742677347026,7.534956838565248
1964.08606,9.022268295,2158.35622,54.64825821,1.900295151131288,49.16539031839901,0.0962699201315487,0.7202755802136829,1.2796800983900996
1444.416016,7.975375175,1515.926734,71.63757324,0.545746907126423,38.88828846726374,0.3594599012312162,3.6762504301539134,3.468397113997763
3014.816895,11.30628014,3370.191394,56.19977188,1.67891137679555,44.92883939462378,0.148780378352651,2.0443840921534684,1.3547687508715338
2566.322998,11.23676014,3349.783048,55.56980896,0.9947056150640315,43.59844646017813,0.2535293976865078,2.0249212751745755,2.0864073881352234
1921.661011,8.906887054,2084.146563,31.47598076,1.1361345644015983,29.987086720466355,0.2557106923429701,2.647507826792418,2.5255935684442883
3604.302002,15.43144989,3600.0,208.1343994,0.8380719020101488,47.503021763890274,0.3697870962181526,3.810725594375689,3.650016761454005
3504.396973,12.49687958,3578.897998,197.3981018,0.550683726422373,22.95735813558512,0.7796158484692018,8.849776444110278,7.888014162616881
0.0,2.009414911,0.0,15.34541035,1.905436734546594,10.507862909364285,0.1000250837035184,0.8307575804964702,0.9404197385039698
2285.23999,10.6106596,3116.931352,76.4313736,1.3145187650215184,38.978907120069,0.2041974470569465,1.41738711558234,2.044890180313435
133.2492981,4.039244175,130.3205137,40.1996994,1.2967696664499448,15.552977468279236,0.1976586304206921,1.3946165444087948,2.1756156865736322
1571.019043,8.479270935,1815.226363,68.21884918,1.816674739932537,42.02353483097187,0.1106145857555713,0.3839911245469778,1.3189368698376958
339.7785034,5.355059147,428.2552297,19.73641968,1.1312978742725108,39.2788890750798,0.1199330284838453,1.2369764327669932,1.0128927611218332
2344.816895,10.42780018,3030.660415,64.94888306,0.988253247990334,15.948698356846815,0.5844906344001684,6.279702148048468,5.915142497341735
993.7999268,6.714517117,892.4929762,78.38259125,1.9821019129417248,36.0308217895207,0.093743218245599,1.2549286988453696,1.0048364024769998
960.6762695,6.908148766,975.1709545,222.3959045,1.4440112645184855,34.26187735388842,0.1387334160467001,1.5747360735316205,1.2582528523783099
365.0296936,5.251326084,400.2270585,249.0027008,0.8122773170128117,16.961927738191818,0.364146560259247,2.918742759603467,3.586607639604702
3225.687988,12.35151005,3566.329357,145.5713959,0.5312552393931214,39.81880658986083,0.5284872310097624,5.502180606500963,5.449246778634378
2758.795898,11.03456974,3284.511404,309.5044861,1.5152319482860934,46.652896205249554,0.1548484790511853,2.344010763723697,1.5029610910127158
718.7507935,6.877319813,961.705333,73.58164978,1.6262945998022975,23.413514553492508,0.1786884027270157,2.0090209616638384,1.4470983013988123
2961.670898,10.65649033,3137.180092,63.95557022,0.5372258171677238,24.85524063689981,0.6735611659185634,7.000546853035238,6.951362572694676
3062.008057,11.55230999,3434.479473,203.6324005,1.6722353648878578,37.500517106269214,0.1821764048775676,1.7251759751771902,2.0073928787016144
909.7974243,7.010264874,1020.616367,298.1682129,0.896895667821545,30.038618726352933,0.254558331800665,1.993510738674199,2.536747628185965
697.9213867,6.255044937,713.4622776,232.9846954,1.24529578361711,31.019021974543023,0.1605374271706324,2.172992480674819,1.788014286867938
3011.979004,11.11633015,3311.986605,27.39435005,0.8571785020238287,17.615501105244817,0.6346097364261697,5.87456751460236,6.430006894485721
190.6499939,7.759131908,1395.227119,47.15393829,1.5407950134925918,26.966469082955143,0.1846164988584202,1.466536783313945,2.053939196328126
310.4126892,5.309784889,415.9088357,17.8865509,1.4366087048737566,38.77830532917967,0.0950253866957858,0.8584691633831808,0.907335710286266
2379.731934,9.786010742,2651.708199,36.17778015,1.4500471883912,42.07406550938636,0.1590469493092201,0.821036708115891,1.539768594351683
90.44004059,4.172620773,155.7327977,77.46762085,0.9945966607193184,9.531685286024649,0.4146253369459687,4.883357025554584,3.8397235259091307
2885.479004,11.32643032,3375.917811,64.6100769,0.6815456184398849,12.129584411995776,0.940300880748522,8.769635188928937,9.59061175917975
1963.214966,8.856646538,2052.018851,69.0164032,1.880057246163579,47.667902678712565,0.0985063619847132,2.140314571317624,1.1183707165427346
1168.829956,7.299397945,1156.671853,62.98410034,1.8715106639997248,12.525062171328267,0.3018799594724093,2.720558536460913,3.0637020709428384
3602.717041,15.91687965,3600.0,184.6876984,0.881031723643344,30.323985212298293,0.5373048987590796,5.571383321315876,5.214083951339481
0.0,2.292001963,0.0,220.5041962,1.5176400005131052,18.009189031838435,0.083663707750941,0.4271878623396059,0.6223025518007226
-0.515600026,2.878205061,0.0,330.0010986,0.988500098417141,41.219442931508496,0.070521591174061,1.2973009906442958,0.7986511211970341
627.0073853,5.512597084,472.6309859,80.70755768,1.3155653950415496,48.98794452801435,0.0853294113504786,0.7245039149217974,0.7561804262566042
3601.863037,23.5320797,3600.0,199.3226929,1.3768146698891872,39.08753890830743,0.4122146855777623,3.376456039363413,3.9953159253695443
3602.308105,17.94960976,3600.0,191.9745026,0.8227947208092435,41.37196779058786,0.4852479192684229,4.241615737056514,4.762115386208292
0.0,3.070084095,18.63563347,135.2469025,0.5054069887359354,22.486638712600644,0.2638397613371194,3.3111805637370213,2.6469910804759644
1747.522949,8.497768402,1826.61764,255.1569061,0.8649528919744507,44.92743098786196,0.2152869475047675,2.269550818134149,2.0201550171346963
0.0,2.961102009,0.0,229.2539063,1.25431321648871,42.92261589513453,0.0549444526073995,0.951409484494963,0.4504320355259442
290.7178955,4.969172001,328.4621425,48.11634827,1.9667706309920852,7.200400249300677,0.3374694040425422,3.681934802011755,3.4549008035804554
0.0,1.475465059,0.0,113.716301,1.9724159834636492,35.77363669174804,0.0209075929814312,-0.1832162961027004,0.07009808811121566
0.0,2.028523922,0.0,3.55881691,0.9302699684708,10.151469133766332,0.2115887507020862,1.8150089969249468,2.227248886155174
1957.957031,8.875153542,2063.839665,35.90118027,1.5270074925787849,39.58652934463831,0.14577916332244,0.9197479516337472,1.5596709546332517
341.3340149,5.447604179,454.0528305,24.13849068,1.547897430090559,19.656483397245683,0.1771658954474781,2.7050224734884285,1.62984229185158
0.0,2.953716993,0.0,354.6836853,1.341808479648304,32.25458602283889,0.0681418561935934,0.3908280998792162,0.5804317324634342
340.7172852,5.180058002,381.4970285,32.85189056,1.7676686196067417,25.39906031723838,0.1148682717389363,1.492099383842774,1.340636083630331
0.0,5.702880859,529.3001688,42.40036011,1.9218004929921704,30.073635460293136,0.0983550095384528,1.2632739447551258,0.9935646526527886
1525.766968,8.195476532,1643.84565,53.88405991,1.598846322306337,40.371348073456986,0.1262922340384323,0.5337756938630505,1.1170591808435852
0.0,2.254358053,0.0,35.72956848,0.8163167609110282,34.25344337678271,0.0804491758786241,1.2762422701469684,0.591178451327211
0.0,1.532505989,0.0,294.5461121,1.058065351718311,31.88677230668099,0.0453921447342219,0.7379649418481495,0.1901785943746569
574.5487061,6.199008942,693.2083743,50.00614929,0.7154710476081794,15.12995969212974,0.5200695392775334,4.844050256660722,5.316945250105062
2766.235107,10.02509022,2807.603981,31.11404037,1.3267376208659671,10.658096731036238,0.6167161245381746,5.620980435904896,6.251845648662462
701.7915039,6.659035206,869.6178329,214.5578003,0.9601591270292484,22.09987869775801,0.3040853919608071,3.622565686980425,2.901066067860391
0.0,2.888418913,0.0,301.4389038,1.665555472909543,26.73409056789149,0.0647780106970926,1.7108361782264083,0.7013196355312421
684.6674194,6.554675102,827.5441876,74.14885712,1.553967080553632,23.54425309410969,0.1772725397406327,1.7585383674222337,1.6260804872989008
0.0,1.043151975,0.0,289.5971985,1.0136844279449528,23.756491076754603,0.0432903502603329,0.6771702252224281,0.3344546663935548
658.7957764,6.278750896,722.1322391,54.0309906,1.7649663413918617,12.634317714421108,0.2744631588843813,3.170864334965764,2.5841159821295054
203.4055939,4.705030918,266.7049329,54.83647156,1.1854705394420073,10.001041566603435,0.3777879919406025,3.98610034586086,3.6134232128517256
709.6743774,6.75162077,907.9904055,71.74305725,1.8973754844653945,13.308442889580006,0.2612674391720129,2.6094925595368053,2.5032114711588265
1479.456055,8.431538582,1785.948284,259.2073059,1.1143599079531417,44.23177822324175,0.1694196233636133,1.1778583648919514,1.7753213461707111
0.0,2.851264,0.0,62.3844986,0.549255020945185,45.52640116171985,0.1135346448857583,1.273714239986275,0.9879439915336902
125.0353012,4.013717175,125.5509662,341.626709,1.5908235320279636,38.774304802412914,0.0649783849595318,0.2960990418294654,0.7948174219902289
882.6759033,6.693441868,883.7617415,32.86785889,1.6233469349118137,27.79064052836569,0.1472932619490913,1.5016127452111927,1.6178759767016202
1443.677979,8.00566864,1533.244574,44.16286087,1.2400360873375047,23.02227096712885,0.2734018021033524,2.0167175925367125,2.932056271730243
3484.260986,16.91004944,3600.0,201.7967987,0.8957091124195363,32.319150678969976,0.5286771044277949,4.921469973011068,5.056418929700234
1870.614014,9.05489254,2179.436527,55.32907104,1.2157993257025828,30.42703520672645,0.2400521876142414,2.0291566411497715,2.3911437718824926
3023.852051,11.35249996,3383.201954,53.87767029,1.3356137443764329,30.02349817639079,0.2758867260326165,2.7434432718671773,2.631341650208959
3443.596924,15.15060997,3600.0,210.0099945,0.8329582428994242,25.603556350557216,0.6176757402958767,6.669184478510841,6.094613039734217
120.9682007,4.211890221,163.3792943,64.76289368,1.219471850780499,47.91390680146181,0.0719603286803954,0.7394808857220088,0.7511525101138785
3602.441895,20.59454918,3600.0,183.4360962,1.6898445174099832,23.071662767087798,0.4859791357115515,4.245450062269451,4.9184794638882
3604.414063,13.61069012,3600.0,212.1564026,1.1406575680405149,21.07274303366912,0.515229190072775,5.211879816597151,5.054533924874824
2232.939941,9.692931175,2585.908674,194.1360016,0.5069480345069043,18.832273674620705,0.7929836568271686,8.27105008278444,7.858328755811326
801.3140259,6.047336102,640.0732968,232.3768005,1.5604647311835742,24.55151728547023,0.156553698220063,1.7395144985621769,1.6880701418137636
676.7382813,6.091644764,655.3415906,208.3583069,1.2287308382905986,38.05776414179285,0.1295375959004861,0.7694340557775391,1.4016772620219808
45.40970993,3.581141949,61.61461952,95.55258179,1.8812587791406936,23.141647947633054,0.0820733268412943,0.3902381354991094,1.034864219322785
0.0,2.548799992,0.0,300.6047058,0.8223567424069109,15.819012077659371,0.193476968982641,2.0499360170444607,2.076531300770632
3602.082031,20.7176609,3600.0,196.1855927,0.7849042046863414,13.5487348911559,1.0965622227829266,11.708035648191222,10.926649131631802
82.61206055,3.935368061,115.9248507,76.6908493,0.7200426710227723,21.08071126259541,0.2536783398881654,2.965678165357822,2.4791989779585792
3599.493896,13.75343037,3600.0,59.35232925,1.8568865237797525,16.27034292666884,0.427193014975489,3.7238512386696874,4.519953714912714
0.0,3.721492052,80.73180816,142.5892944,1.8454929340466169,49.38656770575523,0.0408088808468387,1.0909675329784794,0.11927392427126432
2073.36499,8.815410614,2025.741767,44.84357071,1.218030263591851,36.32330522365493,0.1966746449442369,2.493616834006012,2.056027629171081
1136.302979,7.694552898,1360.234798,234.6096039,1.5234306826455464,38.69848557115373,0.1297832716406625,1.3672623915794375,1.3688552794427828
3402.269043,12.88799,3596.887082,214.1929016,1.5747866148253846,38.58114285714372,0.209024946676552,1.981661884225649,2.1166681212107723
964.6381836,7.370109081,1191.706109,197.826004,1.4456240426286775,34.58908865029555,0.1463401998505916,1.4639083949273843,1.589654289895472
0.0,1.42037499,0.0,166.3072968,0.8425334212682715,23.538492893380248,0.0714983964834548,0.5525525802198764,0.8756572321856753
3425.204102,15.93564987,3600.0,18.98913956,1.5863764357460015,6.418024195284772,1.0022587352755057,10.273780814850046,9.885138425380752
2594.289063,10.26813984,2947.865565,54.89562988,0.5673800828632034,44.71688827447415,0.3845618599654247,3.89913598522083,3.888420464524945
326.6473999,5.204402924,387.847856,18.41268921,1.824327959967776,17.448727882520167,0.1620610625600872,1.0976069709003826,1.6143764373451677
1234.327026,7.642580986,1332.447046,69.50267792,0.6642235491034909,33.96798316080636,0.3266013147716493,3.85515583670481,3.1522991800179394
0.0,1.282407045,0.0,99.17304993,0.7298484803519167,35.53107798059866,0.049411854502952,0.7124911635170881,0.19216750760183923
0.0,2.84780407,0.0,89.08146667,1.3854988288870662,8.551394074150828,0.2358878721089482,3.0508195634202098,2.336405564151029
1023.364014,7.288458824,1151.31609,188.3899994,1.1640405529511535,48.050767474044775,0.1295767482083119,1.2797278259532654,1.3417037704440486
0.638265312,4.08313179,138.5898509,271.7980957,1.028457812081395,31.718575911920983,0.1245203847008447,1.234091380515155,1.3882896493177332
959.1644897,7.539864063,1278.544097,49.39664078,0.6309910588377037,6.7130815475407815,1.0589388969301472,10.622311006583985,10.885239259200118
0.0,6.173521996,684.1076491,220.3688965,1.7716854055443116,35.98038557173512,0.0965446699642963,1.3278270092972402,1.1931939557244886
1393.958008,7.920543194,1484.828599,50.29682159,1.046607059204356,26.765843118021195,0.2755495765547238,2.726907764209516,2.8937234864214605
0.0,1.215422034,0.0,36.10372925,1.0282921697369696,18.017311050788862,0.065508663009473,0.9331760667137908,0.5185405142850512
2288.727051,9.674724579,2572.691181,195.2006989,1.4277174413854046,22.41662903119417,0.2935578268032596,3.5491112896264205,2.9737278469380932
226.1096954,4.703918934,266.4551769,45.20085907,0.610616247711741,13.421703777785286,0.5210545240496832,4.8409147452111965,5.3904961842751735
2570.187988,10.62602997,3123.782306,75.53936768,1.7486605921436666,44.78334615249031,0.134866662599556,1.0188609657595853,1.384796341937205
0.0,7.151123047,1085.495449,233.2841034,1.4081005579300163,11.28867373554393,0.4227549674302236,3.421871931340067,4.350692596791577
0.0,2.341007948,0.0,81.42720032,0.974753209865436,5.725484718982905,0.3971733121677035,4.235839571244573,3.938749334500763
0.0,1.649924994,0.0,254.6298981,0.8590473036334617,26.48019366774083,0.0724045930575683,-0.2386034544305987,0.820768421600656
0.0,1.882256985,0.0,296.063385,1.320330350043279,16.807645161764423,0.084615751190124,0.2073053424512093,0.8796928531960756
309.5869141,5.115495205,364.8880525,70.62036896,0.6527291262301715,33.7072696700012,0.2284456249413236,2.4844393546148904,2.4250689830806516
210.2465973,4.835111141,296.5011494,44.8535614,1.6352738982524704,39.02887184911653,0.0756138179092009,0.4453735892649497,0.7699755319693423
92.54091644,3.821779966,96.32274397,207.3226929,0.9090335600720956,11.349349050123006,0.3547645814004677,2.9186939932833984,3.2375657824319437
824.1721191,6.79945612,928.2093089,62.09489059,0.9037345664171414,44.81601182241951,0.1663294044324576,2.221831564592484,1.6679792873328412
119.0867004,4.452732086,212.0611456,74.62934875,0.9426642018224072,46.36134990567263,0.1015353881229336,0.8109020950092367,1.0187940094958559
3598.012939,13.32320976,3600.0,217.5330048,0.8453537799648119,33.00398498133748,0.4455135416254351,4.2154466814452025,4.372887045480814
757.1890869,6.472420216,795.2448898,164.0634003,0.7240768201568419,43.25209577497562,0.2037995611720347,2.351875949726244,2.1398919789483353
1622.572021,8.446805954,1795.294391,160.8764038,1.078488034664124,11.647578326240367,0.591976096459178,5.628174349922438,5.710416901461
0.0,0.70794481,0.0,249.2660065,1.881156274454113,42.43782782887738,0.0088676796658947,-0.641148153709079,-0.055580586060447384
39.01755142,3.411062002,42.67174164,271.7258911,0.710839845154503,32.36701402199964,0.1471848698422806,1.3755182420540657,1.5563300893535272
2843.917969,11.12497997,3314.80649,83.10307312,1.9813936617699213,34.9474218201463,0.1593007280010923,1.8194656376756295,1.4196284948950544
